,pic_num,article
4669,3_596,일상 속 여유를 만끽하는 테라스 디자인 아이디어
4670,3_597,기본 개요 및 분위기 설정
4671,3_598,주변을 조망하는 공간의 이미지
4672,3_599,주변과 닮은 지붕 선
4673,3_600,건축물 뒷편
4674,3_601,실내 분위기
4675,3_602,조명과 함께 강조되는 부피감
4676,3_603,"신축, 개축, 증축 그리고 재건축의 차이는?"
4677,3_604,"땅과 건물의 관계, 건폐율과 용적률은 무엇일까?"
4678,3_605,"단독주택, 다세대주택 그리고 다가구주택이란?"
4679,3_606,제1종 근린생활시설과 제2종 근린생활시설은?
4680,3_607,건물 형태에 영향을 주는 일조사선제한
4681,3_608,민법상 이격거리란 무엇일까?
4682,3_609,도로와 건물의 관계를 생각한 가각전제
4683,3_610,다이나믹한 금속 재질의 인테리어
4684,3_611,개방적인 오픈 주방
4685,3_612,기존의 틀을 벗어나는 아이템들
4686,3_613,공간감을 넓혀주는 천장과 조명 디자인
4687,3_614,간접 조명으로 생동감 있게
4688,3_615,멋스러운 빈티지 소품들
4689,3_616,닫힘과 열림으로 완성하는 주택 외부공간 디자인
4690,3_617,주차장 겸 만남의 장소가 되는 전면 외부공간
4691,3_618,가족과 이웃의 소통을 위한 외부공간 아이디어
4692,3_619,실내외 공간을 연결하는 현관과 토방 디자인
4693,3_620,자연의 재료로 맛을 내는 기분 좋은 실내공간
4694,3_621,가족의 사생활을 확보하는 남쪽 정원 디자인
4695,3_622,"가족과 이웃의 쉼터, 벽난로와 반 외부 테라스 공간"
4696,3_623,탁 트인 시야와 연속성이 돋보이는 생활공간
4697,3_624,고양이와 부부가 어울리는 반 외부공간
4698,3_625,일상 속 자연과 만나는 테라스 디자인
4699,3_626,색에 대한 기초 지식
4700,3_627,따뜻한 온도
4701,3_628,차가운 온도
4702,3_629,개성 있는 분위기를 원한다면 색상의 조합
4703,3_630,톤에 대한 이해
4704,3_631,"보색, 조화로운 색"
4705,3_632,언덕의 장점을 살린 개방적인 외부 디자인
4706,3_633,접근성과 효율성을 높이는 1층 주차공간 아이디어
4707,3_634,커다란 개구부로 빛을 끌어들이는 계단과 현관
4708,3_635,실내외 공간을 자연스럽게 연결하는 개구부 디자인
4709,3_636,알찬 공간구성과 아늑한 분위기가 돋보이는 주방
4710,3_637,계단 아래 공간을 활용하는 수납장 아이디어
4711,3_638,한가로운 마을 풍경을 즐기는 복층 생활공간
4712,3_639,FRP 그레이팅으로 바닥을 꾸민 2층 테라스
4713,3_640,온화한 기운이 가득한 저녁의 테라스 풍경
4714,3_641,가족의 일상에 유연하게 대응하는 가구 아이디어
4715,3_642,기본 공간 개요 및 분위기 설정
4716,3_643,비움의 미학
4717,3_644,"거실과 주방, 다이닝 룸의 경계"
4718,3_645,"현대적인 공간감, 주방과 다이닝 룸"
4719,3_646,아늑한 침실
4720,3_647,"인테리어 포인트, 자개"
4721,3_648,자연의 풍경과 어우러지는 소형 단독주택 외관
4722,3_649,가족의 여유와 행복을 위한 작은 마당 아이디어
4723,3_650,실내외 공용공간과 구들방을 배치한 1층 평면도
4724,3_651,푸근한 인상을 남기는 주택 전면 외관 디자인
4725,3_652,사적인 성격의 공간을 배치한 주택 2층 평면도
4726,3_653,따뜻한 분위기를 자아내는 원목 인테리어 디자인
4727,3_654,사용자의 생활방식에 맞춰 꾸민 주방 인테리어
4728,3_655,빛과 바람이 드나드는 개구부 디자인 아이디어
4729,3_656,틈과 모서리 공간을 알차게 활용하는 인테리어
4730,3_657,이웃이 편안한 마음으로 쉬었다 갈 수 있는 공간
4731,3_658,"우아하고, 밝은 공간 분위기"
4732,3_659,클래식한 분위기와 밝은 모던 분위기의 조화
4733,3_660,바닥재와 조화를 이루는 가구 디자인
4734,3_661,심플하지만 풍요로운 느낌
4735,3_662,거실 내 화장실
4736,3_663,안방 내 화장실
4737,3_664,건물 중앙에서 세대별 공간을 연결하는 안뜰
4738,3_665,자연의 소재를 듬뿍 사용한 생활공간 인테리어
4739,3_666,천창으로 빛이 쏟아지는 복도 끝의 공부방
4740,3_667,공간을 절약하는 붙박이 가구와 수납 아이디어
4741,3_668,풍부한 빛을 끌어들이는 천창과 작은 개구부
4742,3_669,공간을 유연하게 활용하는 실내 미닫이문
4743,3_670,안뜰을 중심으로 온 가족이 만나는 집
4744,3_671,공간감을 풍부하게 만드는 모서리 조명
4745,3_672,쾌적한 실내환경을 조성하는 가구 아이디어
4746,3_673,일상 속 여유를 만끽하는 테라스 디자인 아이디어
4747,3_674,기본 개요 및 분위기 설정
4748,3_675,주변을 조망하는 공간의 이미지
4749,3_676,주변과 닮은 지붕 선
4750,3_677,건축물 뒷편
4751,3_678,실내 분위기
4752,3_679,조명과 함께 강조되는 부피감
4753,3_680,"신축, 개축, 증축 그리고 재건축의 차이는?"
4754,3_681,"땅과 건물의 관계, 건폐율과 용적률은 무엇일까?"
4755,3_682,"단독주택, 다세대주택 그리고 다가구주택이란?"
4756,3_683,제1종 근린생활시설과 제2종 근린생활시설은?
4757,3_684,건물 형태에 영향을 주는 일조사선제한
4758,3_685,민법상 이격거리란 무엇일까?
4759,3_686,도로와 건물의 관계를 생각한 가각전제
4760,3_687,다이나믹한 금속 재질의 인테리어
4761,3_688,개방적인 오픈 주방
4762,3_689,기존의 틀을 벗어나는 아이템들
4763,3_690,공간감을 넓혀주는 천장과 조명 디자인
4764,3_691,간접 조명으로 생동감 있게
4765,3_692,멋스러운 빈티지 소품들
4766,3_693,닫힘과 열림으로 완성하는 주택 외부공간 디자인
4767,3_694,주차장 겸 만남의 장소가 되는 전면 외부공간
4768,3_695,가족과 이웃의 소통을 위한 외부공간 아이디어
4769,3_696,실내외 공간을 연결하는 현관과 토방 디자인
4770,3_697,자연의 재료로 맛을 내는 기분 좋은 실내공간
4771,3_698,가족의 사생활을 확보하는 남쪽 정원 디자인
4772,3_699,"가족과 이웃의 쉼터, 벽난로와 반 외부 테라스 공간"
4773,3_700,탁 트인 시야와 연속성이 돋보이는 생활공간
4774,3_701,고양이와 부부가 어울리는 반 외부공간
4775,3_702,일상 속 자연과 만나는 테라스 디자인
4776,3_703,색에 대한 기초 지식
4777,3_704,따뜻한 온도
4778,3_705,차가운 온도
4779,3_706,개성 있는 분위기를 원한다면 색상의 조합
4780,3_707,톤에 대한 이해
4781,3_708,"보색, 조화로운 색"
4782,3_709,언덕의 장점을 살린 개방적인 외부 디자인
4783,3_710,접근성과 효율성을 높이는 1층 주차공간 아이디어
4784,3_711,커다란 개구부로 빛을 끌어들이는 계단과 현관
4785,3_712,실내외 공간을 자연스럽게 연결하는 개구부 디자인
4786,3_713,알찬 공간구성과 아늑한 분위기가 돋보이는 주방
4787,3_714,계단 아래 공간을 활용하는 수납장 아이디어
4788,3_715,한가로운 마을 풍경을 즐기는 복층 생활공간
4789,3_716,FRP 그레이팅으로 바닥을 꾸민 2층 테라스
4790,3_717,온화한 기운이 가득한 저녁의 테라스 풍경
4791,3_718,가족의 일상에 유연하게 대응하는 가구 아이디어
4792,3_719,기본 공간 개요 및 분위기 설정
4793,3_720,비움의 미학
4794,3_721,"거실과 주방, 다이닝 룸의 경계"
4795,3_722,"현대적인 공간감, 주방과 다이닝 룸"
4796,3_723,아늑한 침실
4797,3_724,"인테리어 포인트, 자개"
4798,3_725,자연의 풍경과 어우러지는 소형 단독주택 외관
4799,3_726,가족의 여유와 행복을 위한 작은 마당 아이디어
4800,3_727,실내외 공용공간과 구들방을 배치한 1층 평면도
4801,3_728,푸근한 인상을 남기는 주택 전면 외관 디자인
4802,3_729,사적인 성격의 공간을 배치한 주택 2층 평면도
4803,3_730,따뜻한 분위기를 자아내는 원목 인테리어 디자인
4804,3_731,사용자의 생활방식에 맞춰 꾸민 주방 인테리어
4805,3_732,빛과 바람이 드나드는 개구부 디자인 아이디어
4806,3_733,틈과 모서리 공간을 알차게 활용하는 인테리어
4807,3_734,이웃이 편안한 마음으로 쉬었다 갈 수 있는 공간
4808,3_735,"우아하고, 밝은 공간 분위기"
4809,3_736,클래식한 분위기와 밝은 모던 분위기의 조화
4810,3_737,바닥재와 조화를 이루는 가구 디자인
4811,3_738,심플하지만 풍요로운 느낌
4812,3_739,거실 내 화장실
4813,3_740,안방 내 화장실
4814,3_741,건물 중앙에서 세대별 공간을 연결하는 안뜰
4815,3_742,자연의 소재를 듬뿍 사용한 생활공간 인테리어
4816,3_743,천창으로 빛이 쏟아지는 복도 끝의 공부방
4817,3_744,공간을 절약하는 붙박이 가구와 수납 아이디어
4818,3_745,풍부한 빛을 끌어들이는 천창과 작은 개구부
4819,3_746,공간을 유연하게 활용하는 실내 미닫이문
4820,3_747,안뜰을 중심으로 온 가족이 만나는 집
4821,3_748,공간감을 풍부하게 만드는 모서리 조명
4822,3_749,쾌적한 실내환경을 조성하는 가구 아이디어
4823,3_750,일상 속 여유를 만끽하는 테라스 디자인 아이디어
4824,3_751,기본 개요 및 분위기 설정
4825,3_752,주변을 조망하는 공간의 이미지
4826,3_753,주변과 닮은 지붕 선
4827,3_754,건축물 뒷편
4828,3_755,실내 분위기
4829,3_756,조명과 함께 강조되는 부피감
4830,3_757,"신축, 개축, 증축 그리고 재건축의 차이는?"
4831,3_758,"땅과 건물의 관계, 건폐율과 용적률은 무엇일까?"
4832,3_759,"단독주택, 다세대주택 그리고 다가구주택이란?"
4833,3_760,제1종 근린생활시설과 제2종 근린생활시설은?
4834,3_761,건물 형태에 영향을 주는 일조사선제한
4835,3_762,민법상 이격거리란 무엇일까?
4836,3_763,도로와 건물의 관계를 생각한 가각전제
4837,3_764,다이나믹한 금속 재질의 인테리어
4838,3_765,개방적인 오픈 주방
4839,3_766,기존의 틀을 벗어나는 아이템들
4840,3_767,공간감을 넓혀주는 천장과 조명 디자인
4841,3_768,간접 조명으로 생동감 있게
4842,3_769,멋스러운 빈티지 소품들
4843,3_770,닫힘과 열림으로 완성하는 주택 외부공간 디자인
4844,3_771,주차장 겸 만남의 장소가 되는 전면 외부공간
4845,3_772,가족과 이웃의 소통을 위한 외부공간 아이디어
4846,3_773,실내외 공간을 연결하는 현관과 토방 디자인
4847,3_774,자연의 재료로 맛을 내는 기분 좋은 실내공간
4848,3_775,가족의 사생활을 확보하는 남쪽 정원 디자인
4849,3_776,"가족과 이웃의 쉼터, 벽난로와 반 외부 테라스 공간"
4850,3_777,탁 트인 시야와 연속성이 돋보이는 생활공간
4851,3_778,고양이와 부부가 어울리는 반 외부공간
4852,3_779,일상 속 자연과 만나는 테라스 디자인
4853,3_780,색에 대한 기초 지식
4854,3_781,따뜻한 온도
4855,3_782,차가운 온도
4856,3_783,개성 있는 분위기를 원한다면 색상의 조합
4857,3_784,톤에 대한 이해
4858,3_785,"보색, 조화로운 색"
4859,3_786,언덕의 장점을 살린 개방적인 외부 디자인
4860,3_787,접근성과 효율성을 높이는 1층 주차공간 아이디어
4861,3_788,커다란 개구부로 빛을 끌어들이는 계단과 현관
4862,3_789,실내외 공간을 자연스럽게 연결하는 개구부 디자인
4863,3_790,알찬 공간구성과 아늑한 분위기가 돋보이는 주방
4864,3_791,계단 아래 공간을 활용하는 수납장 아이디어
4865,3_792,한가로운 마을 풍경을 즐기는 복층 생활공간
4866,3_793,FRP 그레이팅으로 바닥을 꾸민 2층 테라스
4867,3_794,온화한 기운이 가득한 저녁의 테라스 풍경
4868,3_795,가족의 일상에 유연하게 대응하는 가구 아이디어
4869,3_796,기본 공간 개요 및 분위기 설정
4870,3_797,비움의 미학
4871,3_798,"거실과 주방, 다이닝 룸의 경계"
4872,3_799,"현대적인 공간감, 주방과 다이닝 룸"
4873,3_800,아늑한 침실
4874,3_801,"인테리어 포인트, 자개"
4875,3_802,자연의 풍경과 어우러지는 소형 단독주택 외관
4876,3_803,가족의 여유와 행복을 위한 작은 마당 아이디어
4877,3_804,실내외 공용공간과 구들방을 배치한 1층 평면도
4878,3_805,푸근한 인상을 남기는 주택 전면 외관 디자인
4879,3_806,사적인 성격의 공간을 배치한 주택 2층 평면도
4880,3_807,따뜻한 분위기를 자아내는 원목 인테리어 디자인
4881,3_808,사용자의 생활방식에 맞춰 꾸민 주방 인테리어
4882,3_809,빛과 바람이 드나드는 개구부 디자인 아이디어
4883,3_810,틈과 모서리 공간을 알차게 활용하는 인테리어
4884,3_811,이웃이 편안한 마음으로 쉬었다 갈 수 있는 공간
4885,3_812,"우아하고, 밝은 공간 분위기"
4886,3_813,클래식한 분위기와 밝은 모던 분위기의 조화
4887,3_814,바닥재와 조화를 이루는 가구 디자인
4888,3_815,심플하지만 풍요로운 느낌
4889,3_816,거실 내 화장실
4890,3_817,안방 내 화장실
4891,3_818,건물 중앙에서 세대별 공간을 연결하는 안뜰
4892,3_819,자연의 소재를 듬뿍 사용한 생활공간 인테리어
4893,3_820,천창으로 빛이 쏟아지는 복도 끝의 공부방
4894,3_821,공간을 절약하는 붙박이 가구와 수납 아이디어
4895,3_822,풍부한 빛을 끌어들이는 천창과 작은 개구부
4896,3_823,공간을 유연하게 활용하는 실내 미닫이문
4897,3_824,안뜰을 중심으로 온 가족이 만나는 집
4898,3_825,공간감을 풍부하게 만드는 모서리 조명
4899,3_826,쾌적한 실내환경을 조성하는 가구 아이디어
4900,3_827,일상 속 여유를 만끽하는 테라스 디자인 아이디어
4901,3_828,기본 개요 및 분위기 설정
4902,3_829,주변을 조망하는 공간의 이미지
4903,3_830,주변과 닮은 지붕 선
4904,3_831,건축물 뒷편
4905,3_832,실내 분위기
4906,3_833,조명과 함께 강조되는 부피감
4907,3_834,"신축, 개축, 증축 그리고 재건축의 차이는?"
4908,3_835,"땅과 건물의 관계, 건폐율과 용적률은 무엇일까?"
4909,3_836,"단독주택, 다세대주택 그리고 다가구주택이란?"
4910,3_837,제1종 근린생활시설과 제2종 근린생활시설은?
4911,3_838,건물 형태에 영향을 주는 일조사선제한
4912,3_839,민법상 이격거리란 무엇일까?
4913,3_840,도로와 건물의 관계를 생각한 가각전제
4914,3_841,다이나믹한 금속 재질의 인테리어
4915,3_842,개방적인 오픈 주방
4916,3_843,기존의 틀을 벗어나는 아이템들
4917,3_844,공간감을 넓혀주는 천장과 조명 디자인
4918,3_845,간접 조명으로 생동감 있게
